"SimpleArea","ClaimantProgramCode","PlatformPortfolio","ProductOrServiceCode","ProductOrServiceCodeText","ProductServiceOrRnDarea","SubCustomer.engines","Contracting_Agency_ID","ContractingOfficeID","fundingrequestingagencyid","fundingrequestingofficeid","ProjectID","Project.Name","Action_Obligation_OMB23_GDP21"
"Products","A1B","Aircraft","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","Aircraft","DLA and Other DoD","97AS","SP0407","97AS","SP0407",NA,NA,68029.8764633014
"Products","A1B","Aircraft","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","Aircraft","DLA and Other DoD","97AS","SP0414","97AS","SP0414",NA,NA,34122.2195911975
"Products","A1B","Aircraft","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","Aircraft","DLA and Other DoD","97AS","SP0441","97AS","SP0441",NA,NA,580777.537308907
"Products","A1B","Aircraft","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","Aircraft","DLA and Other DoD","97AS","SPE4A1","97AS","SPE4A1",NA,NA,467220.635079448
"Products","A1B","Aircraft","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","Aircraft","DLA and Other DoD","97AS","SPE4A2","97AS","SPE4A2",NA,NA,406623.984818154
"Products","A1B","Aircraft","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","Aircraft","DLA and Other DoD","97AS","SPE4A4","97AS","SPE4A4",NA,NA,16063.5063801972
"Products","A1B","Aircraft","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","Aircraft","DLA and Other DoD","97AS","SPE4A5","97AS","SPE4A5",NA,NA,4125610.26910657
"Products","A1B","Aircraft","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","Aircraft","DLA and Other DoD","97AS","SPE4A6","97AS","SPE4A6",NA,NA,781015.516021402
"Products","A1B","Aircraft","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","Aircraft","DLA and Other DoD","97AS","SPE4A7","97AS","SPE4A7",NA,NA,139906.450880738
"Products","A1B","Aircraft","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","Aircraft","DLA and Other DoD","97AS","SPE4AX","97AS","SPE4AX",NA,NA,310874.125384165
"Products","A1B","Aircraft","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","Aircraft","DLA and Other DoD","97AS","SPEFA5","97AS","SPEFA5",NA,NA,1456.15266095189
"Products","A1B","Aircraft","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","Aircraft","DLA and Other DoD","97AS","SPETA6","97AS","SPETA6",NA,NA,128826.203014523
"Products","A1B","Aircraft","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","Aircraft","DLA and Other DoD","97AS","SPM410","97AS","SPM410",NA,NA,3435.63646065769
"Products","A1B","Aircraft","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","Aircraft","DLA and Other DoD","97AS","SPM4A1","97AS","SPM4A1",NA,NA,0
"Products","A1B","Aircraft","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","Aircraft","DLA and Other DoD","97AS","SPM4A4","97AS","SPM4A4",NA,NA,14533.6099216522
"Products","A1B","Aircraft","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","Aircraft","DLA and Other DoD","97AS","SPM4A5","97AS","SPM4A1",NA,NA,7086.2334562392
"Products","A1B","Aircraft","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","Aircraft","DLA and Other DoD","97AS","SPM4A5","97AS","SPM4A5",NA,NA,162052.387163697
"Products","A1B","Aircraft","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","Aircraft","DLA and Other DoD","97AS","SPM4A6","97AS","SPM4A6",NA,NA,128426.221815108
"Products","A1B","Aircraft","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","Aircraft","DLA and Other DoD","97AS","SPM4A7","97AS","SPM4A7",NA,NA,16034.8978403275
"Products","A1B","Aircraft","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","Aircraft","DLA and Other DoD","97AS","SPRPA1","1700","N00383",NA,NA,984689.495174805
"Products","A1B","Aircraft","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","Aircraft","DLA and Other DoD","97BZ","HQ0425","97BZ","HQ0425",NA,NA,9898.22355063804
"Products","A1B","Aircraft","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","Aircraft","Army","2100","AH23","2100","",99,"CH-47 CHINOOK",147644.427201226
"Products","A1B","Aircraft","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","Aircraft","Army","2100","W58RGZ","2100","W58RGZ",683,"CH-47F",902218.116530087
"Products","A1B","Aircraft","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","Aircraft","Army","2100","W58RGZ","2100","W58RGZ",NA,NA,802035.061046464
"Products","A1B","Aircraft","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","Aircraft","Navy","1700","N68335","1700","N68335",NA,NA,0
"Products","A1B","Aircraft","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","Aircraft","F-35 MDAP","1700","N68335","1700","N00019",87,"JSF (F-35)",252490.361444746
"Products","A1B","Aircraft","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","Aircraft","F-35 MDAP","1700","N68335","1700","N68335",87,"JSF (F-35)",36654
"Products","A1B","Aircraft","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","Aircraft","F-35 MDAP","9763","S2204A","1700","N68335",87,"JSF (F-35)",0
"Products","A1B","Aircraft","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","Aircraft","Air Force","5700","FA4484","5700","F3A2A5",NA,NA,0
"Products","A1B","Aircraft","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","Aircraft","Air Force","5700","FA4484","5700","FA4484",NA,NA,4805.68940089613
"Products","A1B","Aircraft","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","Aircraft","Air Force","5700","FA8519","5700","FA8519",NA,NA,102390.948892735
"Products","A1B","Aircraft","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","Aircraft","Air Force","5700","FA8526","5700","F3QCGR",NA,NA,657588.698826661
"Products","A1B","Aircraft","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","Aircraft","Air Force","5700","FA8532","5700","FA8532",NA,NA,250288.867273072
"Products","A1B","Aircraft","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","Aircraft","Air Force","5700","FA8534","5700","FA8534",NA,NA,0
"Products","A1B","Aircraft","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","Aircraft","DLA and Other DoD","97AS","0700","","",NA,NA,0
"Products","A1B","Aircraft","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","Aircraft","DLA and Other DoD","97AS","0700","97AS","",NA,NA,654084.963056456
"Products","A1B","Aircraft","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","Aircraft","DLA and Other DoD","97AS","SP0740","97AS","SP0740",NA,NA,968594.140384174
"Products","A1B","Aircraft","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","Aircraft","DLA and Other DoD","97AS","SPE4A5","97AS","SPE4A5",NA,NA,123157.161076147
"Products","A1B","Aircraft","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","Aircraft","DLA and Other DoD","97AS","SPE4A6","97AS","SPE4A6",NA,NA,126538.165189129
"Products","A1B","Aircraft","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","Aircraft","DLA and Other DoD","97AS","SPE4AC","97AS","SPE4AC",NA,NA,3477.47830853555
"Products","A1B","Aircraft","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","Aircraft","DLA and Other DoD","97AS","SPM4A5","97AS","SPM4A1",NA,NA,4685.6776411103
"Products","A1B","Aircraft","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","Aircraft","DLA and Other DoD","97AS","SPM4A5","97AS","SPM4A5",NA,NA,10510.6738018394
"Products","A1B","Aircraft","1820","SPACE VEHICLE COMPONENTS","Missiles & Space","Air Force","5700","FA8601","5700","FB2300",NA,NA,205200.116541556
"Products","A1B","Aircraft","1840","SPACE VEHICLE LAUNCHERS","Missiles & Space","Army","2100","W58RGZ","2100","W56VCZ",1339,"BLACK HAWK UPGRADE (UH-60",5365.56661909023
"Products","A1B","Aircraft","1840","SPACE VEHICLE LAUNCHERS","Missiles & Space","DLA and Other DoD","97AS","0400","97AS","",1507,"F-100 Engine",278761.002783035
"Products","A1B","Aircraft","1840","SPACE VEHICLE LAUNCHERS","Missiles & Space","DLA and Other DoD","97AS","0400","97AS","",NA,NA,39337.186278077
"Products","A1B","Aircraft","1901","AIRCRAFT CARRIERS","Ships","Navy","1700","F0681","1700","",NA,NA,49881.2336591871
"Products","A1B","Aircraft","1910","TRANSPORT VESSELS, PASSENGER AND TROOP","Ships","Navy","1700","N00244","1700","N65888",NA,NA,16101.6500894633
"Products","A1B","Aircraft","1921","TUGS AND TOWBOATS","Ships","Navy","1700","N00244","1700","N63126",NA,NA,80.9670638089001
"Products","A1B","Aircraft","1925","SPECIAL SERVICE VESSELS","Ships","Navy","1700","N00244","1700","N63406",NA,NA,9014.33310405755
"Products","A1B","Aircraft","1940","SMALL CRAFT","Ships","Army","2100","AE07","2100","",1898,"OH-58 KIOWA (AHIP)",74569.1101264467
"Products","A1B","Aircraft","1940","SMALL CRAFT","Ships","Air Force","5700","FA2521","5700","FA2521",NA,NA,52897.132237418
"Products","A1B","Aircraft","1945","PONTOONS AND FLOATING DOCKS","Ships","DLA and Other DoD","97AS","0400","97AS","",NA,NA,45948.5178048877
"Products","A1B","Aircraft","1990","MISCELLANEOUS VESSELS","Ships","Navy","1700","N00189","1700","N00188",NA,NA,22725.3420299149
"Products","A1B","Aircraft","2010","SHIP AND BOAT PROPULSION COMPONENTS","Ships","Navy","1700","N00244","1700","N00244",NA,NA,4338.48516909357
"Products","A1B","Aircraft","2010","SHIP AND BOAT PROPULSION COMPONENTS","Ships","Navy","1700","N00244","1700","N55236",NA,NA,331.964961616491
"Products","A1B","Aircraft","2010","SHIP AND BOAT PROPULSION COMPONENTS","Ships","Navy","1700","N00383","1700","N00383",NA,NA,583239.991298535
"Products","A1B","Aircraft","2010","SHIP AND BOAT PROPULSION COMPONENTS","Ships","Navy","1700","NJ20A","1700","",795,"AV-8 HARRIER",201546.622393544
"Products","A1B","Aircraft","2010","SHIP AND BOAT PROPULSION COMPONENTS","Ships","Navy","1700","NJ20D","1700","",795,"AV-8 HARRIER",323588.672634163
"Products","A1B","Aircraft","2010","SHIP AND BOAT PROPULSION COMPONENTS","Ships","DLA and Other DoD","9763","S0302A","1700","N00383",NA,NA,-13661.8026482002
"Products","A1B","Aircraft","2010","SHIP AND BOAT PROPULSION COMPONENTS","Ships","DLA and Other DoD","97AS","0700","97AS","",NA,NA,354054.73553048
"Products","A1B","Aircraft","2010","SHIP AND BOAT PROPULSION COMPONENTS","Ships","DLA and Other DoD","97AS","SPE4A5","97AS","SPE4A5",NA,NA,264859.68468553
"Products","A1B","Aircraft","2010","SHIP AND BOAT PROPULSION COMPONENTS","Ships","DLA and Other DoD","97AS","SPE4A7","97AS","SPE4A7",NA,NA,15912.6673263307
"Products","A1B","Aircraft","2010","SHIP AND BOAT PROPULSION COMPONENTS","Ships","DLA and Other DoD","97AS","SPE7MC","97AS","SPE7MC",NA,NA,16597.9673877644
"Products","A1B","Aircraft","2010","SHIP AND BOAT PROPULSION COMPONENTS","Ships","DLA and Other DoD","97AS","SPM4A5","97AS","SPM4A5",NA,NA,16943.3633029651
"Products","A1B","Aircraft","2010","SHIP AND BOAT PROPULSION COMPONENTS","Ships","DLA and Other DoD","97AS","SPM7M1","97AS","SPM7M1",NA,NA,43632.375075721
"Products","A1B","Aircraft","2010","SHIP AND BOAT PROPULSION COMPONENTS","Ships","DLA and Other DoD","97AS","SPM7M2","97AS","SPM7M1",NA,NA,748970.79088079
"Products","A1B","Aircraft","2010","SHIP AND BOAT PROPULSION COMPONENTS","Ships","DLA and Other DoD","97AS","SPM7M2","97AS","SPM7M2",NA,NA,757662.212642323
"Products","A1B","Aircraft","2010","SHIP AND BOAT PROPULSION COMPONENTS","Ships","DLA and Other DoD","97AS","SPM7MC","97AS","SPM7MC",NA,NA,33867.2210560369
"Products","A1B","Aircraft","2020","RIGGING AND RIGGING GEAR","Ships","Army","2100","W912BU","2100","W912BU",NA,NA,6544.8376578861
"Products","A1B","Aircraft","2020","RIGGING AND RIGGING GEAR","Ships","Navy","1700","M00146","1700","N65923",NA,NA,122.745139716245
"Products","A1B","Aircraft","2020","RIGGING AND RIGGING GEAR","Ships","Navy","1700","N00244","1700","N00245",NA,NA,21678.931334833
"Products","A1B","Aircraft","2020","RIGGING AND RIGGING GEAR","Ships","Navy","1700","N00244","1700","R68951",NA,NA,5802.63957297118
"Products","A1B","Aircraft","2020","RIGGING AND RIGGING GEAR","Ships","DLA and Other DoD","97AS","SPE4A5","97AS","SPE4A5",NA,NA,42910.4805
"Products","A1B","Aircraft","2030","DECK MACHINERY","Ships","Navy","1700","N00244","1700","N65888",NA,NA,4334.43681590312
"Products","A1B","Aircraft","2030","DECK MACHINERY","Ships","Navy","1700","N61331","1700","N61331",NA,NA,36213.8687395941
"Products","A1B","Aircraft","2030","DECK MACHINERY","Ships","DLA and Other DoD","97AS","0700","97AS","",NA,NA,755286.571574529
"Products","A1B","Aircraft","2030","DECK MACHINERY","Ships","DLA and Other DoD","97AS","SP0700","","",NA,NA,0
"Products","A1B","Aircraft","2030","DECK MACHINERY","Ships","DLA and Other DoD","97AS","SP0700","97AS","SP0700",NA,NA,380464.788102799
"Products","A1B","Aircraft","2030","DECK MACHINERY","Ships","DLA and Other DoD","97AS","SPE4A5","97AS","SPE4A5",NA,NA,10722.3741045678
"Products","A1B","Aircraft","2030","DECK MACHINERY","Ships","DLA and Other DoD","97AS","SPM700","97AS","SPM700",NA,NA,2027264.86665845
"Products","A1B","Aircraft","2030","DECK MACHINERY","Ships","DLA and Other DoD","97AS","SPM7A2","97AS","SPM7A2",NA,NA,44855.1391884444
"Products","A1B","Aircraft","2040","MARINE HARDWARE AND HULL ITEMS","Ships","Navy","1700","M00146","1700","N68836",NA,NA,4136.49623259996
"Products","A1B","Aircraft","2040","MARINE HARDWARE AND HULL ITEMS","Ships","Navy","1700","N00244","1700","R21943",NA,NA,17125.8834466459
"Products","A1B","Aircraft","2040","MARINE HARDWARE AND HULL ITEMS","Ships","Navy","1700","N62786","1700","N00024",NA,NA,143091.742418406
"Products","A1B","Aircraft","2040","MARINE HARDWARE AND HULL ITEMS","Ships","DLA and Other DoD","97AS","0700","97AS","",NA,NA,82269.9060343378
"Products","A1B","Aircraft","2040","MARINE HARDWARE AND HULL ITEMS","Ships","DLA and Other DoD","97AS","SPE4A5","97AS","SPE4A5",NA,NA,45992.9052145569
"Products","A1B","Aircraft","2040","MARINE HARDWARE AND HULL ITEMS","Ships","DLA and Other DoD","97AS","SPE4A6","97AS","SPE4A6",NA,NA,1047.22197086859
"Products","A1B","Aircraft","2040","MARINE HARDWARE AND HULL ITEMS","Ships","DLA and Other DoD","97AS","SPE7M1","97AS","SPE7M1",NA,NA,5837.90635759823
"Products","A1B","Aircraft","2040","MARINE HARDWARE AND HULL ITEMS","Ships","DLA and Other DoD","97AS","SPE7MC","97AS","SPE7MC",NA,NA,22982.8410060451
"Products","A1B","Aircraft","2040","MARINE HARDWARE AND HULL ITEMS","Ships","DLA and Other DoD","97AS","SPEFA5","97AS","SPEFA5",NA,NA,795.18
"Products","A1B","Aircraft","2040","MARINE HARDWARE AND HULL ITEMS","Ships","DLA and Other DoD","97AS","SPM4A5","97AS","SPM4A1",NA,NA,4643.27331856631
"Products","A1B","Aircraft","2040","MARINE HARDWARE AND HULL ITEMS","Ships","DLA and Other DoD","97AS","SPM4A5","97AS","SPM4A5",NA,NA,4174.48841638428
"Products","A1B","Aircraft","2040","MARINE HARDWARE AND HULL ITEMS","Ships","DLA and Other DoD","97AS","SPM4A7","97AS","SPM4A1",NA,NA,11494.2216795788
"Products","A1B","Aircraft","2040","MARINE HARDWARE AND HULL ITEMS","Ships","DLA and Other DoD","97AS","SPM4A7","97AS","SPM4A7",NA,NA,0
"Products","A1B","Aircraft","2040","MARINE HARDWARE AND HULL ITEMS","Ships","DLA and Other DoD","97AS","SPM7A1","97AS","SPM7A1",NA,NA,12898.0340779696
"Products","A1B","Aircraft","2040","MARINE HARDWARE AND HULL ITEMS","Ships","DLA and Other DoD","97AS","SPM7A6","97AS","SPM7A6",NA,NA,34506.3451652205
"Products","A1B","Aircraft","2040","MARINE HARDWARE AND HULL ITEMS","Ships","DLA and Other DoD","97AS","SPM7M9","97AS","SPM7M9",NA,NA,11164.8979085896
"Products","A1B","Aircraft","2040","MARINE HARDWARE AND HULL ITEMS","Ships","DLA and Other DoD","97AS","SPM7MC","97AS","SPM7MC",NA,NA,16614.7821119909
"Products","A1B","Aircraft","2050","BUOYS","Ships","Air Force","5700","GD60","5700","",1507,"F-100 Engine",-1371756.67424426
"Products","A1B","Aircraft","2090","MISC SHIP & MARINE EQ","Ships","Navy","1700","N00244","1700","N00244",NA,NA,23199.7626833769
"Products","A1B","Aircraft","2090","MISC SHIP & MARINE EQ","Ships","Navy","1700","N00244","1700","N55236",NA,NA,14858.8056599967
"Products","A1B","Aircraft","2090","MISC SHIP & MARINE EQ","Ships","Navy","1700","N00244","1700","R23145",NA,NA,8933.36604024865
"Products","A1B","Aircraft","2090","MISC SHIP & MARINE EQ","Ships","Navy","1700","N00244","1700","V31968",NA,NA,4750.06774345548
"Products","A1B","Aircraft","2090","MISC SHIP & MARINE EQ","Ships","Navy","1700","N00244","1700","V57092",NA,NA,172.729736125654
"Products","A1B","Aircraft","2090","MISC SHIP & MARINE EQ","Ships","Navy","1700","N61331","1700","N61331",NA,NA,5107.67227527812
"Products","A1B","Aircraft","2090","MISC SHIP & MARINE EQ","Ships","Navy","1700","N68836","1700","V21427",NA,NA,7415.23359383177
"Products","A1B","Aircraft","2090","MISC SHIP & MARINE EQ","Ships","DLA and Other DoD","97AS","SPE4A5","97AS","SPE4A5",NA,NA,191282.399431452
"Products","A1B","Aircraft","2090","MISC SHIP & MARINE EQ","Ships","DLA and Other DoD","97AS","SPE4A6","97AS","SPE4A6",NA,NA,54592.2958742982
"Products","A1B","Aircraft","2090","MISC SHIP & MARINE EQ","Ships","DLA and Other DoD","97AS","SPE7MC","97AS","SPE7MC",NA,NA,54913.6665813243
"Products","A1B","Aircraft","2090","MISC SHIP & MARINE EQ","Ships","DLA and Other DoD","97AS","SPM7MC","97AS","SPM7M1",NA,NA,0
"Products","A1B","Aircraft","2090","MISC SHIP & MARINE EQ","Ships","DLA and Other DoD","97AS","SPM7MC","97AS","SPM7MC",NA,NA,94431.3544882548
"Products","A1B","Aircraft","2240","LOCOMOTIVE & RAIL CAR ACCESSORIES","Ground Vehicles","Navy","1700","N00019","1700","N00019",NA,NA,871141671.461239
"Products","A1B","Aircraft","2305","GROUND EFFECT VEHICLES","Ground Vehicles","Army","2100","W912BU","2100","W912BU",NA,NA,25572.0976529776
"Products","A1B","Aircraft","2310","PASSENGER MOTOR VEHICLES","Ground Vehicles","Army","2100","AE07","2100","",1898,"OH-58 KIOWA (AHIP)",182779.483673508
"Products","A1B","Aircraft","2310","PASSENGER MOTOR VEHICLES","Ground Vehicles","Navy","1700","N00244","1700","R55752",NA,NA,15687.3686129744
"Products","A1B","Aircraft","2310","PASSENGER MOTOR VEHICLES","Ground Vehicles","Navy","1700","N62742","5700","N00070",NA,NA,24362.9895000981
"Products","A1B","Aircraft","2310","PASSENGER MOTOR VEHICLES","Ground Vehicles","Air Force","5700","FA5613","5700","FA5613",NA,NA,4840.48096470875
"Products","A1B","Aircraft","2320","TRUCKS AND TRUCK TRACTORS, WHEELED","Ground Vehicles","Army","2100","AE07","2100","",111,"UH-60 BLACKHAWK UTTAS",95715.5741921555
"Products","A1B","Aircraft","2320","TRUCKS AND TRUCK TRACTORS, WHEELED","Ground Vehicles","Army","2100","AE07","2100","",113,"AH-64 APACHE",-3823410.13985496
"Products","A1B","Aircraft","2320","TRUCKS AND TRUCK TRACTORS, WHEELED","Ground Vehicles","Army","2100","AE07","2100","",1898,"OH-58 KIOWA (AHIP)",31472474.9331773
"Products","A1B","Aircraft","2320","TRUCKS AND TRUCK TRACTORS, WHEELED","Ground Vehicles","Army","2100","AE07","2100","",NA,NA,254400.140900999
"Products","A1B","Aircraft","2320","TRUCKS AND TRUCK TRACTORS, WHEELED","Ground Vehicles","Army","2100","W25G1V","2100","W25G1V",NA,NA,134943.756897103
"Products","A1B","Aircraft","2320","TRUCKS AND TRUCK TRACTORS, WHEELED","Ground Vehicles","Army","2100","W91247","2100","W91247",NA,NA,188923.148887434
"Products","A1B","Aircraft","2320","TRUCKS AND TRUCK TRACTORS, WHEELED","Ground Vehicles","Air Force","5700","FA8100","5700","F3YCDL",NA,NA,54418.8805981135
"Products","A1B","Aircraft","2320","TRUCKS AND TRUCK TRACTORS, WHEELED","Ground Vehicles","Air Force","5700","FA8100","5700","FD2030",NA,NA,0
"Products","A1B","Aircraft","2320","TRUCKS AND TRUCK TRACTORS, WHEELED","Ground Vehicles","DLA and Other DoD","97AS","SPEFA1","97AS","SPEFA1",NA,NA,1143.5663921885
"Products","A1B","Aircraft","2330","TRAILERS","Ground Vehicles","Army","2100","AE07","","",NA,NA,0
"Products","A1B","Aircraft","2330","TRAILERS","Ground Vehicles","Army","2100","AE07","2100","",113,"AH-64 APACHE",-48660.2336097663
"Products","A1B","Aircraft","2330","TRAILERS","Ground Vehicles","Army","2100","AE07","2100","",136,"T-700",556358.304395836
"Products","A1B","Aircraft","2330","TRAILERS","Ground Vehicles","Army","2100","AE07","2100","",1897,"UH-1 IROQUOIS",-12705403.1334024
"Products","A1B","Aircraft","2330","TRAILERS","Ground Vehicles","Army","2100","AE07","2100","",1898,"OH-58 KIOWA (AHIP)",55352517.6281281
"Products","A1B","Aircraft","2330","TRAILERS","Ground Vehicles","Army","2100","AE07","2100","",NA,NA,1157713.49562365
"Products","A1B","Aircraft","2330","TRAILERS","Ground Vehicles","Army","2100","W56HZV","","",NA,NA,0
"Products","A1B","Aircraft","2330","TRAILERS","Ground Vehicles","Army","2100","W56HZV","2100","W56HZV",NA,NA,2583171.28193057
"Products","A1B","Aircraft","2330","TRAILERS","Ground Vehicles","Army","2100","W56HZV","2100","W90F27",NA,NA,0
"Products","A1B","Aircraft","2330","TRAILERS","Ground Vehicles","Army","2100","W58RGZ","2100","W58H0Z",70,"KIOWA WARRIOR",416578.592425978
"Products","A1B","Aircraft","2330","TRAILERS","Ground Vehicles","Army","2100","W91247","2100","W91247",NA,NA,40078.6965854056
"Products","A1B","Aircraft","2330","TRAILERS","Ground Vehicles","Navy","1700","JA103","","",NA,NA,0
"Products","A1B","Aircraft","2340","MOTORCYCLE,MOTOR SCOOTERS & BIKES","Ground Vehicles","Navy","1700","M00146","1700","N65923",NA,NA,15199.5306510626
"Products","A1B","Aircraft","2340","MOTORCYCLE,MOTOR SCOOTERS & BIKES","Ground Vehicles","Navy","1700","N68836","1700","N00213",NA,NA,-7833.56342351109
"Products","A1B","Aircraft","2340","MOTORCYCLE,MOTOR SCOOTERS & BIKES","Ground Vehicles","Air Force","5700","GD60","5700","",1508,"F-108",3449833.30612481
"Products","A1B","Aircraft","2350","COMBAT ASSAULT & TACTICAL VEH","Ground Vehicles","Army","2100","AE07","2100","",113,"AH-64 APACHE",-369419.011783552
"Products","A1B","Aircraft","2350","COMBAT ASSAULT & TACTICAL VEH","Ground Vehicles","Army","2100","AE07","2100","",136,"T-700",384313.464410235
"Products","A1B","Aircraft","2350","COMBAT ASSAULT & TACTICAL VEH","Ground Vehicles","Army","2100","AE07","2100","",1898,"OH-58 KIOWA (AHIP)",5823472.718385
"Products","A1B","Aircraft","2350","COMBAT ASSAULT & TACTICAL VEH","Ground Vehicles","Army","2100","W91RUS","2100","W45CKZ",NA,NA,178194.953057637
"Products","A1B","Aircraft","2350","COMBAT ASSAULT & TACTICAL VEH","Ground Vehicles","Army","2100","W91RUS","2100","W8046Y",NA,NA,193168.475725197
